1052925063824109568;"Broke: la cerveza es cosa de hombres, las mujeres no deberían beberla.

Joke: cualquiera, sea hombre o mujer, puede… https://t.co/Wc9dwWLsoj";SEXIST
1050626947061972992;@DelfinaAguirre_ Mujer tenías que ser siempre ofreciendo la manzana del pecado ahre;SEXIST
1078004563679109120;He bajado por un vaso de agua y me han puesto a fregar adiós peli;NON_SEXIST
1021596838875549697;"@myswtpride @Sisiuve @BTS_twt una linda nenaza de seguro 

@BTS_twt";SEXIST
1051109989786537984;@YosoyNia @TintaPorSangre Trabajar como un negro, ser una nenaza, mariconez... Todas esas tienen acepciones negativ… https://t.co/iY9wFHuxZk;SEXIST
1015025678608207873;@gonzaloaraoz4 Pareces una puta culia jajajajajaja;DOUBTFUL
1013833378439794690;La veo igual de psicópata que la loca del bebito. ¿Ustedes no? https://t.co/GD2XlJXg4A;NON_SEXIST
1039556988257099777;Discúlpame pero para ser mujer lo que se necesita es la vagina y ya la tenemos, los sueños son cosa aparte y antes… https://t.co/O3XqQ6MSGt;NON_SEXIST
1017541118530084865;"@_magnetismo Creo que pierden el punto...
El objetivo del feminismo es buscar la equidad de género no de estar atac… https://t.co/OtrnDw03qz";NON_SEXIST
1015299047718916097;"Por qué tuitean cosas como ""las mujeres no deberían opinar sobre el futbol (u otro deporte)"" y mamadas así? Opinen… https://t.co/rjbIhmFISd";SEXIST
1033697649323429888;@dennis_saurio @nonaino_nai @Beamacu @airun_82 @Cuetos1969 @beranturiano @ireneortuno @salamuponyou @terpdlm… https://t.co/1EikiDfDEx;NON_SEXIST
1027097317021757445;Hoy,  a la espera de dos victorias :contra el fuego que devasta paisajes irrecuperables y contra el odio a las muje… https://t.co/uML8jGBmGb;NON_SEXIST
1030134555917930497;@SantiCruz Bueno así como una niña puede sentirla tan dentro, bueno así es con tu música, .. ves? Así de claro así… https://t.co/O1ntD8supZ;SEXIST
1058219240157630466;@JuuliSanchezx El otro día vi un video donde le insistió un montón de veces a su bailarín para que le diera un beso… https://t.co/xW4B5WGi2m;SEXIST
1027919276127252480;Estas en el siglo XXI si ser pro vida es no tener criterio y ser pro aborto es ser intelectual, q si crees en Dios… https://t.co/EOjp0Wazrf;NON_SEXIST
1018568224231886851;Pequeña introducion: solo eres mujer si neces con genitalia femenina por que debido a eso socializas como una mujer… https://t.co/604NZxvFN7;NON_SEXIST
1022175889101135872;"Otro crush que pasó a ser crushn't es uno que tuvo una conversación en el bus por móvil con un colega y le decía: ""… https://t.co/qWucexqMSs";SEXIST
1070288801099071490;"@Luis_Endera ¡Cada día más nenaza, Endera!
¿No aprendiste nada de Sasha?
¿Crees que Sasha hubiese sacado el móvil p… https://t.co/2PS9aDfW8N";SEXIST
1047012555368140800;"@krismisma Se llama""falta de responsabilidad"". Estas generaciones las han educado muy arropadas y asi les va.
El H.… https://t.co/TDZeLCe7On";SEXIST
1022089612586639360;@Ainhoa_superman Tienes toda la razón, como la mayoría de las veces 😜(mujer tenías que ser, desde el buen sentido d… https://t.co/8n4u8E4vBz;NON_SEXIST
1020089446425915392;Y en tus días malos, te voy a querer todavía más♡;NON_SEXIST
1046513452716576768;O sea, literal a #AnelNoroña la dejan como una mujer de la vida galante en le serie de #JoséJosé de #Telemundo;NON_SEXIST
1054201152257081345;@El_Universal_Mx Pos te digo que NO se necesita para ser mujer .. un par de huevos colgandote;NON_SEXIST
1065722422626852864;@proyectogalgoar @Diazmassarafede @fiore_cristina Me encantan las feministas cuando dicen q las mujeres son todas b… https://t.co/ITkIGUJiNC;SEXIST
1045947494335737856;@jdsaezcl Nenaza!!! Se un hombre y toca;SEXIST
1065741192380538881;Basta: mujer tenías que ser tú https://t.co/Pf45J2NtEf https://t.co/eXH9C5NTDU;DOUBTFUL
1060340271576166400;@szczurivo No se, para mi es una cuestión moral, conozco a banda de gente de esa edad y a ninguno de ellos los escu… https://t.co/mXyW4sM1bj;SEXIST
1035298334121107458;Necesito que haga frío ya... Y salir por Bilbao a pasear por la tarde/noche. Ver las luces de Navidad como una niña… https://t.co/Whj3eavH3H;NON_SEXIST
1044704881255370763;Marimacho, orejona. https://t.co/3ZoTcJC2Yp;NON_SEXIST
1021609110314381313;@Sabrina40456565 @MiguelCanal15 Y de que mas va a hablar niñata es un comunicador comprometido con informar al pueb… https://t.co/YKBmPkAFHw;NON_SEXIST
1029931498428760067;Me encanta la bio de @oscarbb_, porque detalla perfecto la lagartona cementera que es.;SEXIST
1038991117713330177;@BornxfFoam ¿estás en tus días de luna roja o algo parecido?;DOUBTFUL
1050506062300889088;"-El país líder en donaciones y transplantes por 26º año consecutivo.
-La decimotercera potencia mundial en PIB.
-El… https://t.co/1hfVNDBSsy";NON_SEXIST
1059906589723951110;@celesmonaco Terriblemente obvia se me cae el papel se superpoderosa superada marimacho y quedó re expuesta;NON_SEXIST
1064272372910497793;y esto venía a que, aun con comida de mi madre en el frigorífico, me da toda la pereza tener que salir a la cocina… https://t.co/iE21923QNB;NON_SEXIST
1016566573832777728;Me da rabia ver la tele porque en cualquier peli/ serie escucho mierdas como: nenaza, haces (lo que sea) como una n… https://t.co/huJ594W9EA;SEXIST
1040666730371207170;"@UnAIexy @AkihoCdm @Armin__CDM @amberCdM1 @SexyNathCdM @OhFuckCastiel @LysTheFarmboy Dolio..
-Sobo su frente un poc… https://t.co/lTCm13VQOG";NON_SEXIST
1055581200406974465;@MiCarteraMeOdia @MTxape @montielluque @lorenzoamor_ata @autonomosata @vox_es En su programa proponen derogar la le… https://t.co/qgtNUKs5HI;NON_SEXIST
1039979330703695873;Resident evil: Una serie de peliculas que trata de como una mujer comunista revolucionaria trata de acabar con una… https://t.co/vVOdfopncZ;NON_SEXIST
1042185248535044096;@LuisDiego10 Usted está empecinado en este medio a hacerme ver cómo una villana, feminazi. O soy yo? La que soy así en realidad. 🤣🤣🙈🙈🙈🙈;NON_SEXIST
1017457441280176128;"- Estoy acostumbrada a leer tus sueños; afirma la mujer al volante -conozco tus deseos más secretos";NON_SEXIST
1025130617212690433;"@ImxWinchester Profanen. Menuda mojigata estas hecho. 

—Le enseña el dedo corazón.—

Es mi cuerpo y son mis decisiones.";NON_SEXIST
1020083651739078657;@SusanaL87942163 Panocha de zorra rica;DOUBTFUL
1065001968450576385;Mi hermana y mi madre se burlan de mí por defender todo el tiempo los derechos de todos y me acaban de decir feminazi, la completaron;SEXIST
1040706206019608582;@Desireeelugo Una vez quedé con una chica, y un sábado se llegó a mi casa, empezamos con el foreplay y me empezó a… https://t.co/7Wtb6UPDEq;NON_SEXIST
1044720796520910849;Un taxista enojado con una mujer que pasaba en bicicleta le gritó  “mujer tenias que ser “ creo que la quiso insult… https://t.co/WjQmZYZWWx;SEXIST
1021893929346715653;Me descompone la gente que se ofende porque uno hace preguntas sobre una curiosidad genuina pero es todo un lío. Ti… https://t.co/L6Q26X3lEJ;SEXIST
1044670358383726592;en tus días malos, te voy a querer todavía más;NON_SEXIST
1021088695074607104;@_tyler_x Ya pasó, ya pasó, a ver...¿Qué has hecho para ser chica? NO LLORES, POR FAVOR.;SEXIST
1027142481840939010;vamoh a fregar los baños https://t.co/3kdQAZIRJj;DOUBTFUL
1033730261022908418;Mi primer referente fue el Show de Helen. No sabía que había más gente como yo. Me llamaban marimacho desde que emp… https://t.co/0dLQuiSitQ;NON_SEXIST
1058104529567260672;La derecha sigue ganando votos en el mundo por gente como @DaniMateoAgain y la mierda feminazi ridícula que se conv… https://t.co/VxU5OgpK3Y;SEXIST
1035698297032331264;Corrientes en el aire - Un motociclista grave tras el choque con una camioneta sospechada en una causa millonariaUn… https://t.co/JJTEMzDijH;NON_SEXIST
1045691845630734336;@salvameoficial No os enteráis de nada parece mentira que trabajéis en TV.Chabelia está fuera porque NO cae bien!.E… https://t.co/z2f5vp3EqT;NON_SEXIST
1021831399505113088;¡Obtuve La loca del ático! https://t.co/ligIVHGfN8;NON_SEXIST
1044717508698271746;@cayetanaAT @Byron23479135 Esperemos que el colectivo LGBT y las Feministas se manifiesten,como lo harían si esta s… https://t.co/s8uTMWNHH1;NON_SEXIST
1073713009095307269;mucho feminismo pero las minas en los boliches se re gozan con las canciones que denigran a la mujer?????????;SEXIST
1056064787791179776;@andreacrodz ¿Solo le quieres por el dinero? ¡Ay ay ay lagartona! https://t.co/WQmjZLmNNp;SEXIST
1046833628012056576;"« Una mujer trans no debe participar porque para ser mujer se operó » 

Dice la chica que tiene cirugía en la nariz… https://t.co/f8hUQGM09K";NON_SEXIST
1075446131662958592;NuevoPost!! Como aquella canción de Golpes Bajos, “Malos tiempos para la lírica”, son malos tiempos para ser #mujer… https://t.co/h87vNY21Tv;NON_SEXIST
1048208983868231681;"@beIIaindomita No entiendo la cantidad de comentarios de ""abusos"" que leo, se sabe realmente lo que es abusar? Cuan… https://t.co/pu63MCpccU";SEXIST
1051191507166859266;@bbcmundo Ella ella es una trans 99% transformada mujer por eso puede participar, si fuera una de esos que uno dice… https://t.co/PYqjm4IRb5;NON_SEXIST
1026213190022164480;@gabojium — me cambio de ropa, salgo de baño y bajo a la cocina —;NON_SEXIST
1050493193756844037;@danielavila30 @RicardusDaniel Biologicamente son hombres, pero legalmente son mujeres y es por eso que MU las acep… https://t.co/3RRzA3HYvm;NON_SEXIST
1035888992321982464;"Después de ver el tiempo en Tele5, me invade una duda🤔🤔
En la entrevista para ser chica del tiempo, al igual que an… https://t.co/5ytyygjUqa";NON_SEXIST
1055581596030525440;Dignidad, principios y feminista..no dicen que las feministas son feas...???? https://t.co/vzyRsJpOnj;DOUBTFUL
1077916115286851585;"@Jowi_96 A mi en concreto me enamoré de una chica a la que llamaban cruelmente ""marimacho"".";NON_SEXIST
1050005584295186432;"Dicen que Shakespeare se volvió misógino por una enfermedad. 

Un investigador cree que su odio a las mujeres se de… https://t.co/k8RQgKZxRW";NON_SEXIST
1019356467290365952;Me estoy cagando de hambre y recien me levanto pero no pienso ir a la cocina pq está mi vieja y nos peleamos. Como… https://t.co/nALkKEvalQ;NON_SEXIST
1027878833930870784;@itsRaDiiaNt como AR me pareces una puta bestia, como persona no te conozco la vdd;NON_SEXIST
1047466914103136256;NADA COMO UNA MUJER NATURAL https://t.co/JbuPf8n5Ve;DOUBTFUL
1054751483248459777;@GabyMeza8 Claramente esta celoso porque seguro vos sabes más que el y “ay ay como una mujer va a saber más que yo… https://t.co/fTlBLNGfT3;SEXIST
1025114800668516357;@mr_axo @CristinaUna23 Y tb esta la loca del pelo verde que no va ni p’a delante ni p’atras, sopastontas......;NON_SEXIST
1050416494524420096;Odio a las mujeres pero me atraen sexualmente;SEXIST
1043316840523603968;"""No me importan las proporciones, las medidas, el ritmo del mundo ordinario. Me niego a vivir en el mundo ordinario… https://t.co/RdrSSW4PkY";NON_SEXIST
1013926741188935681;And the winner is... la niñata cotorra marisabidilla 🤮🤮 #MasterChef;NON_SEXIST
1043350294011232256;Me cae mal la gente mojigata.;NON_SEXIST
1015731593401589760;@SolVicman Dios! Tengo miedo de un ataque feminazi pero según yo sí. Creo que es  halagador que alguien te mire por… https://t.co/61WBngFZOb;SEXIST
1068159581728268289;@IceInBlack CHICA QUIERES QUE TE CUENTE QUE HACIA YO CON 16 AÑOS PEDAZO DE MOJIGATA!!??? QUE UNA ORGIA SE QUEDA COR… https://t.co/3NKCMYn00P;NON_SEXIST
1033077185962303489;@odisjoberg Está siendo una niñata. La era de EMEIE está siendo una maravilla en comparación, no digo más.;NON_SEXIST
1054430476327378946;El labial rojo es PER-FEC-TO. Que pareces una puta, que con tu color de piel no va, que con esos labios tan chiquit… https://t.co/7VJvRcV60Q;SEXIST
1050411722245312512;@CeSiSera @karuvf @parialapsus y nunca jamas hemos desarrollado actitudes violentas con los hombres eh. mucho femin… https://t.co/8xBFCavldu;SEXIST
1070125798722625536;"Las mujeres no deberian ni maquillarse.❤ Ya sabemos que son rompe bolas arregladas o desarregladas. 
Joda las amamos. JAJAJA😙😂";SEXIST
1048706514016514048;Pero. No puedo ir a la cocina y coger cualquier cosa. https://t.co/S2pzuW93Tn;NON_SEXIST
1050122080958722048;"@robertodacasa @HinchasXeneizes Aunque sea despues se comio durante años el ""villa villa comprade... pareces una pu… https://t.co/IbUuDIExZs";SEXIST
1069433297816702977;@kuervakk @mimimasmut Dónde vivís marimacho?;NON_SEXIST
1013605844875988992;"[1/7 11:01 PM] Gon: Vamos al mismo gym juntos?
[1/7 11:02 PM] Cande: Me re pinta eu
[1/7 11:06 PM] Gon: Salimos del… https://t.co/hjsaNnTdCm";NON_SEXIST
1046059077007265792;Las mujeres no deberían aspirar a ser asteriscos de los hombres. Esa estrellita sin brillo y comodín que se coloca junto a*...;NON_SEXIST
1024964895899566080;@Blessed__55 ¿Solo le quieres por el dinero? ¡Ay ay ay lagartona! https://t.co/JnwCh747rb;SEXIST
1036526596847493126;@elchiringuitotv El mito de Messi ha ganado 7 de las 10 últimas ligas no te enteras bobo vete a Italia a defender a tu nenaza;SEXIST
1014001101794938880;“manejas muy bien para ser mujer” GRAXX it actually made my day 😂🤷🏼‍♀️;SEXIST
1033508068691243008;@ilysbrenda Comprate una vida, loca. Mucho feminismo pero la sororidad te la pasas por el orto.;SEXIST
1060007325543686145;Que bochorno y q decepción para aquellos q votaron por ella y a quienes ya no representa, para ser mujer q se dice… https://t.co/ifpR4po8Mp;NON_SEXIST
1054431307323899905;"[22/10 14:51] Matias: cómo voy a nacer acá
[22/10 14:51] Matias: cómo voy a nacer? jaja

si me lee la loca del bebito se pega un balazo";NON_SEXIST
1042884272959447042;@ghoficial habéis jugado sucio, en el resumen de Divinity, se ha visto como llegaba Miriam a la cocina y los llamab… https://t.co/gkPcSVPQAD;NON_SEXIST
1065097038856159233;Y en tus días malos, te voy a querer todavía más;NON_SEXIST
1050286666257182720;Mucho feminismo mucho feminismo pero la salud mental de sus alumnas a la mierda xd;SEXIST
1028224163314577408;"@Polerizado Tu amiga Candela es la que ha empezado todo esto y a contestar como una niña pequeña.

Yo solo he respo… https://t.co/3YBNQ4Monr";NON_SEXIST
1048041168397914112;@ZuluagaCamila Al fin una buena noticia, por favor. Unas lecturitas sobre feminismo y transfeminismo no le sentaría… https://t.co/PzVgiqOpZR;NON_SEXIST
1048315285562949632;@alonso_dm @Juancar30071948 Un axioma terrible que no muchas veces es verdad. ‘’a las mujeres hay que creerles’’;SEXIST
1037084988590702593;''Y cuando estés en tus días malos te voy a querer aún más'';NON_SEXIST
1056328442822701056;@Sergio_R_19 @joanplanas @MarinaaaPP Aver , ponte las gafas de ver, que se que las tienes al lado....es una crítica… https://t.co/4DRvv4922p;SEXIST
1022930602415284224;Movimiento Social Patriota: El historial de odio a las mujeres de los neonazis seguidores de José Antonio Kast… https://t.co/NbTui73QQ6;NON_SEXIST
1079004159024816128;“Quédate cerquita de las personas que te dieron luz en tus días más obscuros” https://t.co/RZtKtnHIsI;NON_SEXIST
1036019999629094912;"@SergioAnubarak @sergiolaca12345 @MdeMochuelo @DayoScript Claro, un pintor es igual que una feminazi que cree que la letra ""o"" la discrimina";SEXIST
1065311718270627841;"@YouTube Su mama tiene q cuidar a mi pequeño Raymond hay tanta borracha lagartona q luego luego lo quiere atrapar;!!  Jakakajakakaka";SEXIST
1062432901311197185;@Gaerwenill ¿En copa, en serio? Nenaza... https://t.co/KuAhNcEzrh;SEXIST
1075507779216048130;"@Kysucuac A las mujeres hay que creerlas ""si o si"" , que decía la loca de vicepresidenta @carmencalvo_";SEXIST
1060215215428648960;La participación femenina en la representatividad política electa en EEUU demuestra que la paridad no es una cuesti… https://t.co/QpnqWijrFK;NON_SEXIST
1050747332420149249;"Lo peor es cuando dice ""usted es muy linda, le silbaria en la calle"" primero, es gay pero linda entonces NO LA GOLP… https://t.co/m1QAtJBHIl";SEXIST
1070700106301759488;"Un gay súper pasivo, una mariquita puede estar en posición masculina o femenina
Lo mismo aplica para las mujeres, u… https://t.co/T2vv3xeZUY";NON_SEXIST
1033846651197304833;Ayer en el boliche me preguntaron: “sos feminista o feminazi” AAAAAAAAAAAA esta gente estupida;SEXIST
1079470619106992128;"@salazar_octavio @elpaissemanal @carmencalvo_ A ver :

Frase textual de la vicepresidenta : "" A las mujeres hay que… https://t.co/DCaY6sxtTM";NON_SEXIST
1079104110970978304;Este #FelizSábado quiero bailar en tus días donde no hay sequía verte pasear por ahí con una camisa mía;NON_SEXIST
1018999685036560390;@C4rl4ng4 El otro día habia una feminazi hablando de eso jajajaja es como porno donde las minas no muestran cara de… https://t.co/0klGihQrEw;SEXIST
1034046712632025089;@ireari @AtreidesPablo @puigdeminion @balkraix @Bec_moon Estas tardando en bloquearme, loca del coño.;SEXIST
1042182223535980544;Que alegría no haber sido nunca fans de esa niñata '' que alegría '' #GHVIPLímite1 @ghoficial https://t.co/mDG68csNhV;NON_SEXIST
1057393945569837056;@GabyAlcivar7 X eso las mujeres no deberían meterse en el fútbol. Si no se refería a EMELEC. Xq lo nombra..? Simple… https://t.co/cEL6RvQ4OR;SEXIST
1055346631317639168;Hoy en el tren chicas de 18 q no vieron anoche OT pero saben todo lo que pasó por tuiter (como yo). Luego hablando… https://t.co/AvtXc6uNYn;SEXIST
1031588032405819392;Mujer al volante, peligro constante;SEXIST
1059579877928656896;Pero, en serio, lo que me gustaría poder dedicarle más tiempo a la música, el arte, el cine y la escritura no lo sa… https://t.co/gb4sT2yLMZ;NON_SEXIST
1024232954380267520;Ahora, en nuestra portada, especial 'incel'... Así son: odio a las mujeres, estiramientos de pene, implantes de crá… https://t.co/9qWmMkXZJE;NON_SEXIST
1078394122002726914;"#SilaEnNova21 

@NovaTDT Mi madre pregunta si va a haber más publicidad y cuánto va a durar para saber si le da tie… https://t.co/RNoNAll2Qu";NON_SEXIST
1026488281645699072;"Ayer en una juntada familiar en medio de una debate con tias y primas salto el tema ""feminazis"", no al aborto y ter… https://t.co/lFkLd6PRXC";SEXIST
1047515243969175558;"@cecijunomusic ""sino tienen pareja fija y andan con varios, no pueden pedir que el hombre se haga la vasectomía"". J… https://t.co/5WJAy3PpsS";SEXIST
1045712093201276928;Que quieren las mujeres de hoy en dia aparte de drogarse ?;SEXIST
1042452525377572865;Mi mal humor empeora cuando alguien se da cuenta que estoy de malas y me pregunta: ¿Estás en tus días? 😒;SEXIST
1067765934394404864;A Evo lo detuvieron por defender de forma violenta los cultivos de coca que van al narcotráfico. A Galindo la detie… https://t.co/ZzkjWb0rFm;NON_SEXIST
1037113577675608067;"Camisa clásica oxford manga corta ¡Disponible!

Porque en #Sipheca pensamos un tu #ProtecciónCorporal, también nos… https://t.co/oGz7mTLaKT";NON_SEXIST
1036281189626273798;La loca del bebito desapareció. Nunca mas escuché de ella.;NON_SEXIST
1057674616422973445;@caritoporetti @maite6669 @anerolb Esto es lo único que “género” significa: imposiciones opresivas impuestas en bas… https://t.co/Hem5Jn0xBE;NON_SEXIST
1026527388757356544;Te das cuenta que no sos más un niño cuando en tus días libres en lugar de dormir y hacer fiaca te pones a barrer,… https://t.co/7zRhKbXEW5;NON_SEXIST
1020337320875167744;@DI3GU15M4U Una y mil veces sí, por mojigata y caballa.;NON_SEXIST
1033521258296692737;@AlexdeHoyos Ale ojalá duermas mejor , te deseo lo mejor en tus días y noches;NON_SEXIST
1019227703700910082;@maucastilloa Tampoco lo necesita, si fuese así lo pediría, ya este tema es muy 2000 las mujeres de hoy en día si l… https://t.co/HrDElEkZS1;NON_SEXIST
1076129766514847746;@alonso_dm Natalidad!! Si es que las mujeres no deberían salir de casa para poder quedarse pariendo hijo tras hijo! Suena fatal...;SEXIST
1032396648737988609;La persecución religiosa en Argentina responden a la  definicion: ideología y  al nombre feminazi (gente con proble… https://t.co/HaQcKTlIW0;SEXIST
1078353555893948416;"@jazzistademamel @marianajassom Lo que dices:
“Estoy a favor de la vida”
Lo que realmente estás diciendo: 
“Odio a… https://t.co/1gGRjyGwSj";SEXIST
1033503514671161344;COMO PIERDAS RE JURO QUE ME REIRE ZORRA https://t.co/QLmEPOzI3D;SEXIST
1070033798115450880;Lamentablemente ante la faltande una respuesta sensata a tu pregunta, podemos afirmar sin tapujos que vivimos en un… https://t.co/mMevsNhu7E;NON_SEXIST
1022137650675892224;Les voy a fregar la vida volviendo esto un ig... jajajaja #Evil;NON_SEXIST
1034989306199371776;Lo que las mujeres de hoy en día ven en un hombre... https://t.co/zHlAroASgu;DOUBTFUL
1041814757236457473;@JulioBorges Pareces una puta envidiosa;DOUBTFUL
1079812569337135104;"""Experimentos que surgen en la ociosidad de la sobremesa"" presenta:
¿Es Alexa una mojigata?

*Se recomienda activar… https://t.co/ehxqKzZlwH";NON_SEXIST
1074746629796679680;"@Jan_Herzog No creo que el Peje pueda ya dar esos ""empujones"" ni con un kilo de viagra ja ja ja ja y pues aunque sa… https://t.co/EjXZHI3MOe";SEXIST
1061283985047851009;@linyubeh @LosAngeles_ok Lo hizo jaaaa y quedó vomitando veneno la marimacho;NON_SEXIST
1054138318575861760;Acabo de ver Ghoul de Netflix y es básicamente: Villa Grimaldi, acaban de capturar al lider del MIR, pero resulta q… https://t.co/6FSV9MXO5e;NON_SEXIST
1061636824060309504;"Si la vida te golpea y te tira al suelo,levántate,sacúdete y dile ""Golpeas como una niña"" 👌💪 https://t.co/93NjZ9LLl1";SEXIST
1028357585773178882;"Rió, negando con la cabeza.

— Por favor, sabes que no es así—y para reafirmar sus palabras, dedicó una caricia más… https://t.co/OO61aSHzjG";NON_SEXIST
1019180695917420544;"Las mujeres no deberían maquillarse,son bonitas con el simple hecho de existir.
Buenos Días.! ☕️🙏🏻😉
#FelizMartes";NON_SEXIST
1046496984339763200;"@ElKike27 @MaidenRikku123 YO SERÉ TU BAKUGOU

TE HARÉ TODO EL BULLYING QUE QUIERAS 

NENAZA";SEXIST
1074785047021019136;Tristeza por el asesinato de #LauraLuelmo. ¿Qué es eso que hoy se ha escuchado de que las mujeres no deberían salir… https://t.co/vTo54bdwtR;NON_SEXIST
1064467109802115072;@DrWhoElDoctor No sé, si es una persona mayor como parece indicar, se notaría en la voz que es un hombre. Aunque se… https://t.co/raJcKNShDu;NON_SEXIST
1016823163945148421;Estoy peleando con un machito por la frase muerte al macho, entro a su perfil y usa la palabra feminazi, ya entendí todo.;NON_SEXIST
1046534295219843072;"“Cuando yo me muera, enterradme con mi guitarra bajo la arena.
Cuando yo me muera, entre los naranjos y la hierbabu… https://t.co/zglcokdPzq";SEXIST
1053439155827605505;"@Danny278 Entonces volvamos a el tuit anterior y sin regañarme que me enamoro,
PD mujer tenías que ser para embolatarme tan fácil.";SEXIST
1052581385779564544;CC estás en tus días y toses 😣😣😣😣;NON_SEXIST
1059509837623631875;Feliz lunes gente bonita, empezamos la semana con energía y con música, no hay mejor fórmula @canalfiesta en tus dí… https://t.co/TejKeEgOQ1;NON_SEXIST
1070404232891662336;@velasco_abimael @CiroGomezL @lopezobrador_ Y de ke han servido las policias locales ? Si estan corrompidas por la… https://t.co/hwBUAHuVD4;NON_SEXIST
1038731718902075392;@RayuTwiter @prixline @AyudaExperta @AlertasEmpleo Ola decirte que yo estuve viviendo en dublin dos años. Y no traj… https://t.co/hUf6McaOlW;NON_SEXIST
1045127579278168064;@Tioblancohetero Empiezo a pensar que las mujeres no deberían votar, igual votan lo que mandan sus maridos, sus pad… https://t.co/4H6fOUJwWh;SEXIST
1017438717429059584;#CuriosidadesMetroGas La primera mujer al volante de un automóvil fue Bertha Benz esposa de Karl Benz fundador de Mercedes Benz, en 1890.;NON_SEXIST
1030922406133747712;@VaronesUnidos Biologia se llama eso..haganle saber a la bolude esta..obvio que si te violan te vas a quedar embara… https://t.co/CsyyIZn9l3;NON_SEXIST
1052053491622006784;Haz de Jesús el centro de tu corazón y verás su plenitud en tus días. https://t.co/rpVzLG1kX1 https://t.co/GEURowpkMs;NON_SEXIST
1076662598735667202;Los partidos y los 25 que salían con mis primos, la gorda marimacho al arco siempre jajajaja https://t.co/EEdCRaQdTP;NON_SEXIST
1040113233015857153;Me gustaría saber cómo te va en tus días;DOUBTFUL
1043626578843000839;@tayro_pan @drauxen @federondinella @DementexkevinVM @falen_xD @aliklmtsv @RodSquare_ Laje es el que se coje a las… https://t.co/dlI86SfIcP;NON_SEXIST
1063606888225533953;@Paula2R @faber_acuria A las mujeres hay que amarlas...solo eso... Nunca las entenderás.;SEXIST
1041399560361394176;@Adicta999 Pareces una puta parodia de lo imbécil que eres;NON_SEXIST
1052780990932967425;@GustavoMadero @tatclouthier @lopezobrador_ Es cabron que se va a fregar a todos los parásitos de su partido;NON_SEXIST
1074512743724650496;Mucho feminismo pero no somos capaces de hacer que una mujer gane un reality musical  ni a palos. #LaVozArgentina;NON_SEXIST
1015125395060985856;No se porque pero amo las burbujas🙈 me emociono como una niña cundo las miro... https://t.co/VdpxLVCu5J;NON_SEXIST
1046099230929170432;"-No se necesita ser Sócrates para presidir cultura
-No se necesita tener vagina para ser mujer
-No se necesita ser… https://t.co/eA4C7enJFs";NON_SEXIST
1032875852374204422;De verdad Buñue, deja de roncar ya que pareces una puta avioneta, como te clone va a parecer mi salón la puta II Guerra Mundial.;NON_SEXIST
